Brand,Model,Name,Fuel,Year,Month,Date,Sales
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,APR,2018-04-01,52
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,APR,2018-04-01,265
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,APR,2018-04-01,142
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,APR,2018-04-01,93
BMW,i8,BMW i8,PHEV,2018,APR,2018-04-01,57
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,APR,2018-04-01,57
Ford,Focus Electric,Ford Focus Electric,BEV,2018,APR,2018-04-01,83
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,APR,2018-04-01,38
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,APR,2018-04-01,59
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,APR,2018-04-01,29
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,APR,2018-04-01,7
BMW,740e,BMW 740e,PHEV,2018,APR,2018-04-01,60
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,APR,2018-04-01,42
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,APR,2018-04-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,APR,2018-04-01,7
Mercedes,S550e,Mercedes S550e,PHEV,2018,APR,2018-04-01,9
Tesla,Model 3,Tesla Model 3,BEV,2018,MAY,2018-05-01,6000
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,MAY,2018-05-01,2924
Tesla,Model S,Tesla Model S,BEV,2018,MAY,2018-05-01,1520
Tesla,Model X,Tesla Model X,BEV,2018,MAY,2018-05-01,1450
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,MAY,2018-05-01,1675
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,MAY,2018-05-01,1125
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,MAY,2018-05-01,1639
Nissan,LEAF,Nissan LEAF,BEV,2018,MAY,2018-05-01,1576
BMW,530e,BMW 530e,PHEV,2018,MAY,2018-05-01,729
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,MAY,2018-05-01,740
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,MAY,2018-05-01,650
BMW,i3,BMW i3,PHEV,2018,MAY,2018-05-01,424
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,MAY,2018-05-01,499
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,MAY,2018-05-01,297
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,MAY,2018-05-01,218
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,MAY,2018-05-01,267
Fiat,500e,Fiat 500e,BEV,2018,MAY,2018-05-01,250
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,MAY,2018-05-01,214
BMW,330e,BMW 330e,PHEV,2018,MAY,2018-05-01,150
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,MAY,2018-05-01,275
Mercedes,C350e,Mercedes C350e,PHEV,2018,MAY,2018-05-01,166
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,MAY,2018-05-01,217
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,MAY,2018-05-01,163
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,MAY,2018-05-01,126
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,MAY,2018-05-01,76
smart,ED,smart ED,BEV,2018,MAY,2018-05-01,110
Kia,Soul EV,Kia Soul EV,BEV,2018,MAY,2018-05-01,133
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,MAY,2018-05-01,37
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,MAY,2018-05-01,59
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,MAY,2018-05-01,98
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,MAY,2018-05-01,83
BMW,i8,BMW i8,PHEV,2018,MAY,2018-05-01,64
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,MAY,2018-05-01,18
Ford,Focus Electric,Ford Focus Electric,BEV,2018,MAY,2018-05-01,88
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,MAY,2018-05-01,67
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,MAY,2018-05-01,64
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,MAY,2018-05-01,30
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,MAY,2018-05-01,32
BMW,740e,BMW 740e,PHEV,2018,MAY,2018-05-01,17
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,MAY,2018-05-01,30
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,MAY,2018-05-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,MAY,2018-05-01,3
Mercedes,S550e,Mercedes S550e,PHEV,2018,MAY,2018-05-01,7
Tesla,Model 3,Tesla Model 3,BEV,2018,JUN,2018-06-01,5902
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,JUN,2018-06-01,2237
Tesla,Model S,Tesla Model S,BEV,2018,JUN,2018-06-01,2750
Tesla,Model X,Tesla Model X,BEV,2018,JUN,2018-06-01,2550
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,JUN,2018-06-01,1336
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,JUN,2018-06-01,1083
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,JUN,2018-06-01,1445
Nissan,LEAF,Nissan LEAF,BEV,2018,JUN,2018-06-01,1367
BMW,530e,BMW 530e,PHEV,2018,JUN,2018-06-01,942
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,JUN,2018-06-01,604
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,JUN,2018-06-01,710
BMW,i3,BMW i3,PHEV,2018,JUN,2018-06-01,580
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,JUN,2018-06-01,321
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,JUN,2018-06-01,390
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,JUN,2018-06-01,281
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,JUN,2018-06-01,238
Fiat,500e,Fiat 500e,BEV,2018,JUN,2018-06-01,225
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,JUN,2018-06-01,226
BMW,330e,BMW 330e,PHEV,2018,JUN,2018-06-01,138
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,JUN,2018-06-01,168
Mercedes,C350e,Mercedes C350e,PHEV,2018,JUN,2018-06-01,176
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,JUN,2018-06-01,143
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,JUN,2018-06-01,211
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,JUN,2018-06-01,133
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,JUN,2018-06-01,32
smart,ED,smart ED,BEV,2018,JUN,2018-06-01,126
Kia,Soul EV,Kia Soul EV,BEV,2018,JUN,2018-06-01,57
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,JUN,2018-06-01,126
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,JUN,2018-06-01,12
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,JUN,2018-06-01,83
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,JUN,2018-06-01,75
BMW,i8,BMW i8,PHEV,2018,JUN,2018-06-01,45
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,JUN,2018-06-01,6
Ford,Focus Electric,Ford Focus Electric,BEV,2018,JUN,2018-06-01,50
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,JUN,2018-06-01,62
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,JUN,2018-06-01,66
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,JUN,2018-06-01,35
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,JUN,2018-06-01,47
BMW,740e,BMW 740e,PHEV,2018,JUN,2018-06-01,16
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,JUN,2018-06-01,18
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,JUN,2018-06-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,JUN,2018-06-01,0
Mercedes,S550e,Mercedes S550e,PHEV,2018,JUN,2018-06-01,7
Tesla,Model 3,Tesla Model 3,BEV,2018,JUL,2018-07-01,14250
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,JUL,2018-07-01,1984
Tesla,Model S,Tesla Model S,BEV,2018,JUL,2018-07-01,1200
Tesla,Model X,Tesla Model X,BEV,2018,JUL,2018-07-01,1325
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,JUL,2018-07-01,1475
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,JUL,2018-07-01,1175
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,JUL,2018-07-01,1440
Nissan,LEAF,Nissan LEAF,BEV,2018,JUL,2018-07-01,1149
BMW,530e,BMW 530e,PHEV,2018,JUL,2018-07-01,536
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,JUL,2018-07-01,522
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,JUL,2018-07-01,450
BMW,i3,BMW i3,PHEV,2018,JUL,2018-07-01,464
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,JUL,2018-07-01,431
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,JUL,2018-07-01,350
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,JUL,2018-07-01,225
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,JUL,2018-07-01,220
Fiat,500e,Fiat 500e,BEV,2018,JUL,2018-07-01,220
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,JUL,2018-07-01,185
BMW,330e,BMW 330e,PHEV,2018,JUL,2018-07-01,106
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,JUL,2018-07-01,195
Mercedes,C350e,Mercedes C350e,PHEV,2018,JUL,2018-07-01,165
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,JUL,2018-07-01,180
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,JUL,2018-07-01,210
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,JUL,2018-07-01,115
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,JUL,2018-07-01,18
smart,ED,smart ED,BEV,2018,JUL,2018-07-01,103
Kia,Soul EV,Kia Soul EV,BEV,2018,JUL,2018-07-01,130
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,JUL,2018-07-01,120
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,JUL,2018-07-01,15
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,JUL,2018-07-01,90
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,JUL,2018-07-01,85
BMW,i8,BMW i8,PHEV,2018,JUL,2018-07-01,72
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,JUL,2018-07-01,4
Ford,Focus Electric,Ford Focus Electric,BEV,2018,JUL,2018-07-01,46
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,JUL,2018-07-01,60
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,JUL,2018-07-01,60
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,JUL,2018-07-01,30
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,JUL,2018-07-01,35
BMW,740e,BMW 740e,PHEV,2018,JUL,2018-07-01,40
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,JUL,2018-07-01,26
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,JUL,2018-07-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,JUL,2018-07-01,0
Mercedes,S550e,Mercedes S550e,PHEV,2018,JUL,2018-07-01,8
Tesla,Model 3,Tesla Model 3,BEV,2018,AUG,2018-08-01,17800
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,AUG,2018-08-01,2071
Tesla,Model S,Tesla Model S,BEV,2018,AUG,2018-08-01,2625
Tesla,Model X,Tesla Model X,BEV,2018,AUG,2018-08-01,2750
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,AUG,2018-08-01,1825
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,AUG,2018-08-01,1225
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,AUG,2018-08-01,1495
Nissan,LEAF,Nissan LEAF,BEV,2018,AUG,2018-08-01,1315
BMW,530e,BMW 530e,PHEV,2018,AUG,2018-08-01,749
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,AUG,2018-08-01,396
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,AUG,2018-08-01,654
BMW,i3,BMW i3,PHEV,2018,AUG,2018-08-01,418
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,AUG,2018-08-01,264
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,AUG,2018-08-01,366
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,AUG,2018-08-01,346
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,AUG,2018-08-01,240
Fiat,500e,Fiat 500e,BEV,2018,AUG,2018-08-01,75
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,AUG,2018-08-01,210
BMW,330e,BMW 330e,PHEV,2018,AUG,2018-08-01,192
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,AUG,2018-08-01,200
Mercedes,C350e,Mercedes C350e,PHEV,2018,AUG,2018-08-01,170
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,AUG,2018-08-01,43
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,AUG,2018-08-01,128
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,AUG,2018-08-01,125
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,AUG,2018-08-01,32
smart,ED,smart ED,BEV,2018,AUG,2018-08-01,108
Kia,Soul EV,Kia Soul EV,BEV,2018,AUG,2018-08-01,33
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,AUG,2018-08-01,75
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,AUG,2018-08-01,45
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,AUG,2018-08-01,39
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,AUG,2018-08-01,90
BMW,i8,BMW i8,PHEV,2018,AUG,2018-08-01,67
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,AUG,2018-08-01,4
Ford,Focus Electric,Ford Focus Electric,BEV,2018,AUG,2018-08-01,7
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,AUG,2018-08-01,20
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,AUG,2018-08-01,65
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,AUG,2018-08-01,40
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,AUG,2018-08-01,21
BMW,740e,BMW 740e,PHEV,2018,AUG,2018-08-01,18
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,AUG,2018-08-01,23
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,AUG,2018-08-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,AUG,2018-08-01,1
Mercedes,S550e,Mercedes S550e,PHEV,2018,AUG,2018-08-01,10
Tesla,Model 3,Tesla Model 3,BEV,2018,SEP,2018-09-01,22250
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,SEP,2018-09-01,2213
Tesla,Model S,Tesla Model S,BEV,2018,SEP,2018-09-01,3750
Tesla,Model X,Tesla Model X,BEV,2018,SEP,2018-09-01,3975
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,SEP,2018-09-01,2129
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,SEP,2018-09-01,1549
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,SEP,2018-09-01,2028
Nissan,LEAF,Nissan LEAF,BEV,2018,SEP,2018-09-01,1563
BMW,530e,BMW 530e,PHEV,2018,SEP,2018-09-01,756
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,SEP,2018-09-01,480
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,SEP,2018-09-01,637
BMW,i3,BMW i3,PHEV,2018,SEP,2018-09-01,461
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,SEP,2018-09-01,225
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,SEP,2018-09-01,378
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,SEP,2018-09-01,313
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,SEP,2018-09-01,230
Fiat,500e,Fiat 500e,BEV,2018,SEP,2018-09-01,94
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,SEP,2018-09-01,215
BMW,330e,BMW 330e,PHEV,2018,SEP,2018-09-01,195
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,SEP,2018-09-01,210
Mercedes,C350e,Mercedes C350e,PHEV,2018,SEP,2018-09-01,82
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,SEP,2018-09-01,11
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,SEP,2018-09-01,140
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,SEP,2018-09-01,120
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,SEP,2018-09-01,14
smart,ED,smart ED,BEV,2018,SEP,2018-09-01,98
Kia,Soul EV,Kia Soul EV,BEV,2018,SEP,2018-09-01,18
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,SEP,2018-09-01,122
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,SEP,2018-09-01,60
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,SEP,2018-09-01,17
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,SEP,2018-09-01,42
BMW,i8,BMW i8,PHEV,2018,SEP,2018-09-01,55
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,SEP,2018-09-01,12
Ford,Focus Electric,Ford Focus Electric,BEV,2018,SEP,2018-09-01,4
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,SEP,2018-09-01,15
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,SEP,2018-09-01,27
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,SEP,2018-09-01,45
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,SEP,2018-09-01,12
BMW,740e,BMW 740e,PHEV,2018,SEP,2018-09-01,25
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,SEP,2018-09-01,11
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,SEP,2018-09-01,0
Mercedes,B250e,Mercedes B250e,BEV,2018,SEP,2018-09-01,0
Mercedes,S550e,Mercedes S550e,PHEV,2018,SEP,2018-09-01,8
Tesla,Model 3,Tesla Model 3,BEV,2018,OCT,2018-10-01,17750
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,OCT,2018-10-01,2001
Tesla,Model S,Tesla Model S,BEV,2018,OCT,2018-10-01,1350
Tesla,Model X,Tesla Model X,BEV,2018,OCT,2018-10-01,1225
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,OCT,2018-10-01,1475
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,OCT,2018-10-01,2075
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,OCT,2018-10-01,1935
Nissan,LEAF,Nissan LEAF,BEV,2018,OCT,2018-10-01,1234
BMW,530e,BMW 530e,PHEV,2018,OCT,2018-10-01,733
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,OCT,2018-10-01,453
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,OCT,2018-10-01,623
BMW,i3,BMW i3,PHEV,2018,OCT,2018-10-01,424
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,OCT,2018-10-01,224
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,OCT,2018-10-01,309
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,OCT,2018-10-01,323
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,OCT,2018-10-01,210
Fiat,500e,Fiat 500e,BEV,2018,OCT,2018-10-01,100
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,OCT,2018-10-01,180
BMW,330e,BMW 330e,PHEV,2018,OCT,2018-10-01,229
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,OCT,2018-10-01,170
Mercedes,C350e,Mercedes C350e,PHEV,2018,OCT,2018-10-01,75
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,OCT,2018-10-01,128
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,OCT,2018-10-01,117
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,OCT,2018-10-01,100
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,OCT,2018-10-01,62
smart,ED,smart ED,BEV,2018,OCT,2018-10-01,95
Kia,Soul EV,Kia Soul EV,BEV,2018,OCT,2018-10-01,61
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,OCT,2018-10-01,116
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,OCT,2018-10-01,25
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,OCT,2018-10-01,51
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,OCT,2018-10-01,28
BMW,i8,BMW i8,PHEV,2018,OCT,2018-10-01,64
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,OCT,2018-10-01,0
Ford,Focus Electric,Ford Focus Electric,BEV,2018,OCT,2018-10-01,0
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,OCT,2018-10-01,5
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,OCT,2018-10-01,20
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,OCT,2018-10-01,35
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,OCT,2018-10-01,21
BMW,740e,BMW 740e,PHEV,2018,OCT,2018-10-01,45
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,OCT,2018-10-01,12
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,OCT,2018-10-01,5
Mercedes,B250e,Mercedes B250e,BEV,2018,OCT,2018-10-01,1
Mercedes,S550e,Mercedes S550e,PHEV,2018,OCT,2018-10-01,5
Tesla,Model 3,Tesla Model 3,BEV,2018,NOV,2018-11-01,18650
Toyota,Prius Prime,Toyota Prius Prime,PHEV,2018,NOV,2018-11-01,2312
Tesla,Model S,Tesla Model S,BEV,2018,NOV,2018-11-01,2750
Tesla,Model X,Tesla Model X,BEV,2018,NOV,2018-11-01,3200
Chevrolet,Volt,Chevrolet Volt,PHEV,2018,NOV,2018-11-01,3930
Chevrolet,Bolt EV,Chevrolet Bolt EV,BEV,2018,NOV,2018-11-01,3025
Honda,Clarity PHEV,Honda Clarity PHEV,PHEV,2018,NOV,2018-11-01,1857
Nissan,LEAF,Nissan LEAF,BEV,2018,NOV,2018-11-01,1128
BMW,530e,BMW 530e,PHEV,2018,NOV,2018-11-01,1012
Ford,Fusion Energi,Ford Fusion Energi,PHEV,2018,NOV,2018-11-01,1131
Chrysler,Pacifica Hybrid,Chrysler Pacifica Hybrid,PHEV,2018,NOV,2018-11-01,895
BMW,i3,BMW i3,PHEV,2018,NOV,2018-11-01,490
BMW,X5 xDrive 40e,BMW X5 xDrive 40e,PHEV,2018,NOV,2018-11-01,213
Mitsubishi,Outlander PHEV,Mitsubishi Outlander PHEV,PHEV,2018,NOV,2018-11-01,376
Kia,Niro PHEV,Kia Niro PHEV,PHEV,2018,NOV,2018-11-01,619
Audi,A3 Sportback e-tron,Audi A3 Sportback e-tron,PHEV,2018,NOV,2018-11-01,180
Fiat,500e,Fiat 500e,BEV,2018,NOV,2018-11-01,148
Volvo,XC60 PHEV,Volvo XC60 PHEV,PHEV,2018,NOV,2018-11-01,225
BMW,330e,BMW 330e,PHEV,2018,NOV,2018-11-01,373
Porsche,Panamera S-E,Porsche Panamera S-E,PHEV,2018,NOV,2018-11-01,200
Mercedes,C350e,Mercedes C350e,PHEV,2018,NOV,2018-11-01,80
Hyundai,IONIQ PHEV,Hyundai IONIQ PHEV,PHEV,2018,NOV,2018-11-01,136
Mini,Countryman SE PHEV,Mini Countryman SE PHEV,PHEV,2018,NOV,2018-11-01,74
Volvo,XC90 T8 PHEV,Volvo XC90 T8 PHEV,PHEV,2018,NOV,2018-11-01,130
Volkswagen,e-Golf,Volkswagen e-Golf,BEV,2018,NOV,2018-11-01,230
smart,ED,smart ED,BEV,2018,NOV,2018-11-01,100
Kia,Soul EV,Kia Soul EV,BEV,2018,NOV,2018-11-01,61
Honda,Clarity BEV,Honda Clarity BEV,BEV,2018,NOV,2018-11-01,37
Porsche,Cayenne S-E,Porsche Cayenne S-E,PHEV,2018,NOV,2018-11-01,35
Kia,Optima PHEV,Kia Optima PHEV,PHEV,2018,NOV,2018-11-01,79
Mercedes,GLE 550e,Mercedes GLE 550e,PHEV,2018,NOV,2018-11-01,35
BMW,i8,BMW i8,PHEV,2018,NOV,2018-11-01,133
Ford,C-Max Energi,Ford C-Max Energi,PHEV,2018,NOV,2018-11-01,0
Ford,Focus Electric,Ford Focus Electric,BEV,2018,NOV,2018-11-01,1
Hyundai,Sonata PHEV,Hyundai Sonata PHEV,PHEV,2018,NOV,2018-11-01,5
Mercedes,GLC 350e,Mercedes GLC 350e,PHEV,2018,NOV,2018-11-01,24
Volvo,S90 T8 PHEV,Volvo S90 T8 PHEV,PHEV,2018,NOV,2018-11-01,40
Hyundai,IONIQ EV,Hyundai IONIQ EV,BEV,2018,NOV,2018-11-01,34
BMW,740e,BMW 740e,PHEV,2018,NOV,2018-11-01,18
Cadillac,CT6 PHEV,Cadillac CT6 PHEV,PHEV,2018,NOV,2018-11-01,13
Jaguar,I-Pace,Jaguar I-Pace,BEV,2018,NOV,2018-11-01,165
Mercedes,B250e,Mercedes B250e,BEV,2018,NOV,2018-11-01,0
Mercedes,S550e,Mercedes S550e,PHEV,2018,NOV,2018-11-01,4
